Datum,Zeit,Lot-Nr.,Subsystem,Ereignis & Massnahme,Visum
2025-01-20,08:50,30983028,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,MR
2025-01-20,13:36,30983028,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-01-20,10:20,30983028,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-01-20,08:30,30983028,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,GS
2025-01-20,12:25,30983028,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-01-20,10:52,30983028,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-01-20,15:20,30983028,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,GS
2025-01-20,19:30,30983028,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,FS
2025-01-20,18:32,30983028,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",OM
2025-01-20,21:12,30983028,52003.001,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",AJ
2025-01-20,14:42,30983028,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",WS
2025-01-20,18:17,30983028,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-01-21,04:45,30983028,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",EL
2025-01-21,00:49,30983028,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",OM
2025-01-21,04:12,30983028,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-01-21,03:39,30983028,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",DR
2025-01-21,07:23,30983028,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",MA
2025-01-21,13:18,30983028,52003-001,"Lot-Beendet: Reinigung Rack, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",SK
2025-01-21,10:34,30983028,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",PB
2025-01-21,12:53,30983028,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MR
2025-01-21,17:38,30983028,52003-001,Nach Lotwechsel: Produktion von Rack läuft stabil.,SR
2025-01-21,20:35,30983028,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-01-21,16:59,30983028,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DN
2025-01-21,19:40,30983028,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",SK
2025-01-21,17:07,30983028,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,ML
2025-01-22,22:41,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-01-22,00:20,30983038,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,GS
2025-01-22,23:40,30983038,52003.001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",IS
2025-01-22,11:27,30983038,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MR
2025-01-22,13:24,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",OM
2025-01-22,06:07,30983038,52003.001,"Lot-Start: Kette für PCB Cover eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",DN
2025-01-22,12:19,30983038,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",PB
2025-01-22,12:26,30983038,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",WS
2025-01-22,11:18,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-01-22,14:41,30983038,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-01-22,17:05,30983038,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",MA
2025-01-22,17:10,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SK
2025-01-22,19:49,30983038,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",WS
2025-01-23,23:32,30983038,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,WS
2025-01-23,05:33,30983038,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",AJ
2025-01-23,01:18,30983038,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",ML
2025-01-23,12:39,30983038,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,OM
2025-01-23,11:22,30983038,52003.001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",OM
2025-01-23,12:21,30983038,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",AJ
2025-01-23,20:22,30983038,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,SK
2025-01-23,18:12,30983038,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",AP
2025-01-23,19:05,30983038,52003O01,"Reinigung Förderband, Teilefluss wieder ok.",IS
2025-01-23,18:28,30983038,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AJ
2025-01-23,17:45,30983038,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",GS
2025-01-23,17:03,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,EL
2025-01-24,04:49,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",IS
2025-01-24,22:56,30983038,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",SR
2025-01-24,04:59,30983038,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-01-24,04:55,30983038,52003.001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,AJ
2025-01-24,02:00,30983038,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,FS
2025-01-24,01:54,30983038,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-01-24,07:43,30983038,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",EL
2025-01-24,09:19,30983038,52003O01,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SR
2025-01-24,10:09,30983038,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AJ
2025-01-24,12:37,30983038,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,AP
2025-01-24,09:03,30983038,52003O01,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,DN
2025-01-24,06:00,30983038,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",GS
2025-01-24,16:19,30983038,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",EL
2025-01-24,14:10,30983038,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-01-24,14:52,30983038,52003.001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,IS
2025-01-24,19:42,30983038,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-01-24,17:56,30983038,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AP
2025-01-24,18:32,30983038,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",EL
2025-01-25,04:18,30983038,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,MR
2025-01-25,05:05,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-01-25,22:26,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SR
2025-01-25,22:54,30983038,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",ML
2025-01-25,00:19,30983038,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",FS
2025-01-25,22:37,30983038,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",DR
2025-01-25,12:38,30983038,52003.001,Prozessdaten NICHT verändert. Einstellungen fix!,SK
2025-01-25,08:07,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",PB
2025-01-25,13:35,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MA
2025-01-25,10:32,30983038,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,WS
2025-01-25,11:59,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",MR
2025-01-25,06:39,30983038,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",EL
2025-01-25,16:19,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",AP
2025-01-25,18:31,30983038,52003-001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",IS
2025-01-25,19:39,30983038,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-01-25,21:16,30983038,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",FS
2025-01-25,17:42,30983038,52003-001,"Reinigung Förderband, Teilefluss wieder ok.",IS
2025-01-25,21:27,30983038,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",GS
2025-01-26,22:04,30983038,52003O01,"Lot-Start: Kette für PCB Cover eingeleitet, Rohmaterial geladen, Werkzeug geprüft, Serie freigegeben.",MA
2025-01-26,00:19,30983038,52003-001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",SK
2025-01-26,00:56,30983038,52003-001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",IS
2025-01-26,12:57,30983038,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,GS
2025-01-26,07:48,30983038,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",IS
2025-01-26,06:52,30983038,52003O01,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",GS
2025-01-26,19:34,30983038,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",AP
2025-01-26,16:03,30983038,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",MA
2025-01-26,15:41,30983038,52003.001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",IS
2025-01-26,18:57,30983038,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,GS
2025-01-27,01:03,30983038,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",DN
2025-01-27,02:07,30983038,52003-001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",IS
2025-01-27,05:24,30983038,52003.001,"Lot-Beendet: Reinigung PCB Cover, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",GS
2025-01-27,04:38,30983038,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",MA
2025-01-27,23:20,30983038,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-01-27,12:25,30983038,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,OM
2025-01-27,09:50,30983038,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,GS
2025-01-27,12:33,30983038,52003.001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,MR
2025-01-27,13:12,30983038,52003.001,"Lot-Beendet: Reinigung PCB Cover, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",AJ
2025-01-27,08:10,30983038,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",EL
2025-01-27,20:32,30983038,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",MA
2025-01-27,17:30,30983038,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",MA
2025-01-27,14:52,30983038,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,FS
2025-01-27,17:48,30983038,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,DN
2025-01-27,21:14,30983038,52003.001,"Heut wieder Farbwechsel, alles durcheinander, ich alles richtig gemacht.",MA
2025-01-28,03:58,30983038,52003O01,"Lotnummer wieder falsch, hab verbessert, passt jetz.",EL
2025-01-28,04:28,30983038,52003-001,Prozessdaten NICHT verändert. Einstellungen fix!,DN
2025-01-28,03:30,30983038,52003-001,Nach Lotwechsel: Produktion von PCB Cover läuft stabil.,AJ
2025-01-28,22:07,30983038,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",WS
2025-01-28,04:02,30983038,52003-001,Routinekontrolle Temperiergerät T1. Temperatur stabil.,DN
2025-01-28,22:57,30983038,52003.001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,MR
2025-01-28,11:37,30983038,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-01-28,07:09,30983038,52003.001,"Reinigung Förderband, Teilefluss wieder ok.",ML
2025-01-28,06:36,30983038,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SK
2025-01-28,12:38,30983038,52003-001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,OM
2025-01-28,13:24,30983038,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",OM
2025-01-28,09:37,30983038,52003-001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,SR
2025-01-28,21:24,30983038,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,SK
2025-01-28,19:37,30983038,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,FS
2025-01-28,19:08,30983038,52003-001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",EL
2025-01-28,20:04,30983038,52003.001,"Lotnummer wieder falsch, hab verbessert, passt jetz.",EL
2025-01-28,20:37,30983038,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,SR
2025-01-28,17:05,30983038,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SK
2025-01-29,04:15,30983049,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",SR
2025-01-29,23:12,30983049,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-01-29,05:05,30983049,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",GS
2025-01-29,05:11,30983049,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,EL
2025-01-29,10:58,30983049,52003O01,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,OM
2025-01-29,09:10,30983049,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,OM
2025-01-29,13:39,30983049,52003-001,"Lot-Beendet: Reinigung Tube, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",AJ
2025-01-29,09:15,30983049,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,AP
2025-01-29,17:20,30983049,52003-001,Nach Lotwechsel: Produktion von Tube läuft stabil.,MR
2025-01-29,19:47,30983049,52003O01,"Lotnummer wieder falsch, hab verbessert, passt jetz.",OM
2025-01-29,21:43,30983049,52003.001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",EL
2025-01-29,15:06,30983049,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",OM
2025-01-29,19:26,30983049,52003-001,"Maschine heut' bisschen laut, nix schlimmes, läuft trotzdem.",EL
2025-01-29,18:17,30983049,52003-001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",GS
2025-01-30,03:54,30983049,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",EL
2025-01-30,05:58,30983049,52003-001,"Lot-Beendet: Reinigung Tube, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",IS
2025-01-30,05:36,30983049,52003.001,"Lot-Beendet: Reinigung Tube, Werkzeugwechsel vorbereitet, alle Dokumente aktualisiert.",DN
2025-01-30,01:50,30983049,52003O01,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-01-30,10:47,30983049,52003O01,"Reinigung Förderband, Teilefluss wieder ok.",MR
2025-01-30,13:24,30983049,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,MA
2025-01-30,06:08,30983049,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-01-30,14:53,30983049,52003O01,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",MA
2025-01-30,21:03,30983049,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",ML
2025-01-30,18:58,30983049,52003-001,Nach Lotwechsel: Produktion von Tube läuft stabil.,WS
2025-01-31,00:02,30983049,52003-001,Nach Lotwechsel: Produktion von Tube läuft stabil.,SK
2025-01-31,03:30,30983049,52003.001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",PB
2025-01-31,03:34,30983049,52003-001,Routinekontrolle Temperiergerät T3. Temperatur stabil.,DR
2025-01-31,07:13,30983049,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",FS
2025-01-31,06:51,30983049,52003.001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,DN
2025-01-31,13:55,30983049,52003.001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,GS
2025-01-31,20:35,30983049,52003-001,Routinekontrolle Temperiergerät T4. Temperatur stabil.,FS
2025-01-31,21:41,30983049,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",DN
2025-01-31,18:04,30983049,52003.001,"Vakuumleitung lose, hab wieder richtig gemacht, läuft.",EL
2025-01-31,15:10,30983049,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",IS
2025-02-01,01:46,30983049,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",AJ
2025-02-01,23:23,30983049,52003.001,"Störung: Düse leckt minimal, kurzer Stillstand zum Abdichten.",MA
2025-02-01,05:10,30983049,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,IS
2025-02-01,01:16,30983049,52003-001,"Kollege hat heute alles bissel schmutzig gelassen, ich sauber gemacht.",EL
2025-02-01,03:12,30983049,52003.001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,FS
2025-02-01,02:24,30983049,52003.001,"Störung: Auswerfer fährt nicht, Reset nötig.",ML
2025-02-01,07:41,30983049,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,DR
2025-02-01,12:22,30983049,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",DR
2025-02-01,07:41,30983049,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",PB
2025-02-01,08:46,30983049,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,FS
2025-02-01,08:51,30983049,52003-001,Masterbatchnachfüllung am Dosiergerät durchgeführt.,MR
2025-02-01,21:03,30983049,52003-001,Schmierzyklus durchgeführt. Keine Auffälligkeiten.,WS
2025-02-01,17:07,30983049,52003O01,Routinekontrolle Temperiergerät T3. Temperatur stabil.,DR
2025-02-01,15:54,30983049,52003O01,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",FS
2025-02-01,19:26,30983049,52003-001,Prozessdaten minimal angepasst wegen Störung (Genehmigung liegt vor).,MR
2025-02-02,01:52,30983049,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",EL
2025-02-02,04:47,30983049,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",AJ
2025-02-02,00:59,30983049,52003.001,"Qualifizierung OQ/PQ: Werte dokumentiert, alles im grünen Bereich.",SK
2025-02-02,12:00,30983049,52003.001,"Teileauswurf leicht verzögert, Mechanik geölt.",AJ
2025-02-02,12:31,30983049,52003-001,"Störung: Auswerfer fährt nicht, Reset nötig.",GS
2025-02-02,06:02,30983049,52003-001,"Vakuumförderung Material kurz gestört, Leitung geprüft und gesäubert.",MA
2025-02-02,06:05,30983049,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",FS
2025-02-02,09:46,30983049,52003-001,"Teileauswurf leicht verzögert, Mechanik geölt.",ML
2025-02-02,08:34,30983049,52003-001,"Operator meldet Farbumschlag nicht sauber, Gerät gereinigt.",PB
2025-02-02,16:53,30983049,52003.001,"Musterung: Spezialteam Process Engineering prüft, Serie noch nicht freigegeben.",SK
